wpu117507991,Generalpurpose industrial controls,,,
wpu117507992,Parts for industrial controls and motorcontrol accessories,,,
wpu117507993,Specificpurpose industrial controls,,,
wpu117522,Switchgear and switchboard apparatus,,,
wpu11752201,Switchgear and switchboard apparatus,,,
wpu117522013,"Low voltage panelboards and distribution boards, 1000 volts or less",,,
wpu11752201A,"Switchgear, except relays and ducts",,,
wpu1176,Communications and related equipment and miscellaneous electronic systems & equipment,,,
wpu117601,Telephone and wireline data networking equipment,,,
wpu11760112,Carrier line equipment and nonconsumer modems,,,
wpu11760121,Telephone switching and switchboard equipment,,,
wpu11760141,Wireline voice and data network equipment,,,
wpu117603,"Other communications and related equipment, including broadcast and wireless",,,
wpu11760301,"Broadcast, studio, and related electronic equipment",,,
wpu11760302,Radio station and wireless communication equipment,,,
wpu117603021,Wireless networking equipment,,,
wpu117603022,Radio station equipment,,,
wpu117603023,Other broadcast and wireless communications systems and equipment,,,
wpu11760303,"Intercommunications, alarm and traffic control systems",,,
wpu117603031,"Alarm systems, including electric sirens and horns",,,
wpu117603032,Vehicular and pedestrian traffic control equipment,,,
wpu117603033,"Intercommunications systems, including inductive paging systems",,,
wpu117605,"Electronic systems and equipment, n.e.c.",,,
wpu11760512,"Electronic systems and equipment, n.e.c.",,,
wpu117606,"Search, detection, navigation & guidance systems and equipment",,,
wpu11760613,"Search, detection, navigation & guidance systems and equipment",,,
wpu1177,"Electric lamp bulbs, tubes, and components",,,
wpu117704,"Electric lamp bulbs, tubes, and components",,,
wpu11770401,"Electric lamp bulbs, tubes, and components",,,
wpu1178,Electronic components and accessories,,,
wpu117821,"Relays for electronic circuitry, industrial control overload, and switchgear type",,,
wpu11782119,"Relays for electronic circuitry, industrial control overload, and switchgear type",,,
wpu117822,"Switches, mechanical, for electronic circuitry",,,
wpu11782299,"Switches, mechanical, for electronic circuitry",,,
wpu117824,Connectors for electronic circuitry,,,
wpu11782481,Connectors for electronic circuitry,,,
wpu117828,"Filters, crystals, and transducers",,,
wpu11782890,"Filters, crystals, and transducers",,,
wpu117828901,"Crystal, filter, piezoelectric, and other related electronic devices (exc. microwave filters)",,,
wpu117839,Integrated microcircuits,,,
wpu11783911,Integrated microcircuits,,,
wpu117839111,Microprocessors (including microcontrollers),,,
wpu117847,Other semiconductor and related devices,,,
wpu11784711,"Other semiconductor devices, including parts (such as chips, wafers and heat sinks)",,,
wpu117849,Bare printed circuit boards,,,
wpu11784901,Bare printed circuit boards,,,
wpu117853,"Electronic coils, transformers, and other inductors",,,
wpu11785399,"Electronic coils, transformers, and other inductors",,,
wpu117854,Capacitors and resistors for electronic circuitry,,,
wpu11785411,Capacitors for electronic circuitry,,,
wpu117856,"Microwave components, electron tubes, and other electronic components, n.e.c.",,,
wpu11785602,"Microwave components and devices, exc. antennae, tubes and semiconductors",,,
wpu11785603,All other miscellaneous electronic components,,,
wpu117861,"Printed circuit assemblies, loaded boards, modules and consumer external modems",,,
wpu11786199,"Printed circuit assemblies, loaded boards, modules and consumer external modems",,,
wpu1179,Miscellaneous electrical machinery and equipment,,,
wpu117901,Storage batteries,,,
wpu11790103,"Storage batteries, lead acid type, BCI dimensional group 8D or smaller",,,
wpu11790104,"Storage batteries, lead acid type, larger than BCI dimensional group 8D",,,
wpu11790105,"Storage batteries (excluding lead acid), including parts for all storage batteries",,,
wpu117901051,Storage batteries (excluding lead acid),,,
wpu117902,Primary batteries,,,
wpu11790229,Primary batteries,,,
wpu117903,Carbon and graphite products,,,
wpu11790326,Carbon and graphite electrodes for electric furnaces and electrolytic cell use,,,
wpu11790335,All other carbon and graphite products,,,
wpu117905,Xray and electromedical equipment,,,
wpu11790512,Irradiation equipment,,,
wpu11790541,"Electromedical equipment, including diagnostic, therapeutic and patient monitoring equipment",,,
wpu117929,Miscellaneous electrical industrial apparatus,,,
wpu11792902,Rectifying apparatus,,,
wpu11792904,"Other electrical equipment for industrial use, except for electronic circuitry",,,
wpu117939,"All other electrical equipment and components, except industrial",,,
wpu11793901,"All other electrical equipment and components, except industrial",,,
wpu118,Miscellaneous instruments,,,
wpu1181,"Automatic environmental controls for monitoring residential, commercial, and appliance use",,,
wpu118105,"Automatic environmental controls for monitoring residential, commercial, and appliance use",,,
wpu11810501,"Automatic environmental controls for monitoring residential, commercial, and appliance use",,,
wpu1182,Industrial process control instruments,,,
wpu118201,Industrial process control instruments,,,
wpu11820171,Industrial process control instruments,,,
wpu1184,Fluid meters and counting devices,,,
wpu118401,Fluid meters and counting devices,,,
wpu11840102,Integrating and totalizing meters for gases or liquids,,,
wpu11840103,Counting devices,,,
wpu11840104,Motor vehicle indicating instruments,,,
wpu1185,Engineering and scientific instruments,,,
wpu118501,"Aeronautical, nautical, and navigational instruments",,,
wpu11850111,"Aeronautical, nautical, and navigational instruments",,,
wpu118504,Hospital beds and specialized hospital furniture,,,
wpu11850404,Hospital beds and specialized hospital furniture,,,
wpu1186,Measuring instruments and lenses,,,
wpu118601,"Sighting, tracking, and firecontrol equipment, optical type",,,
wpu11860111,"Sighting, tracking, and firecontrol equipment, optical type",,,
wpu118602,All other miscellaneous optical instruments and lenses,,,
wpu11860211,All other miscellaneous optical instruments and lenses,,,
wpu118603,Laboratory analytical instruments,,,
wpu11860311,Laboratory analytical instruments,,,
wpu1189,"Measuring & controlling devices, n.e.c.",,,
wpu118901,Aircraft engine instruments,,,
wpu11890199,Aircraft engine instruments,,,
wpu118904,Nuclear radiation detection & monitoring instruments,,,
wpu11890499,Nuclear radiation detection & monitoring instruments,,,
wpu118905,Physical properties and kinematic testing equipment,,,
wpu11890599,Physical properties and kinematic testing equipment,,,
wpu118906,"Commercial, geophysical, meteorological, surveying, drafting & generalpurpose instruments",,,
wpu11890699,"Commercial, geophysical, meteorological & generalpurpose instruments",,,
wpu119,Miscellaneous machinery,,,
wpu1191,Oil field and gas field machinery,,,
wpu119102,"Oil and gas field drilling, surveying, and cementing machinery (except parts sold separately)",,,
wpu11910201,"Oil and gas field drilling, surveying, and cementing machinery (except parts sold separately)",,,
wpu11910201A,Rotary oil and gas field drilling machinery and equipment (except parts sold separately),,,
wpu11910201C,Oil and gas field derricks and well surveying machinery,,,
wpu11910201D,Cementing and other oil and gas field drilling machinery (except parts sold separately),,,
wpu119104,Oil field and gas field production machinery (except pumps and parts sold separately),,,
wpu11910456,Oil field and gas field production machinery (except pumps and parts sold separately),,,
wpu119106,Parts and attachments for oil and gas field machinery and equipment,,,
wpu11910602,Parts and attachments for oil and gas field drilling machinery and equipment,,,
wpu11910604,Parts and attachments for oil and gas field production machinery and equipment,,,
wpu1192,Mining machinery and equipment,,,
wpu119207,Mining machinery and equipment (except parts sold separately),,,
wpu11920701,Underground mining machinery (except parts sold separately),,,
wpu11920702,"Crushing, pulverizing, & screening machinery (except parts sold separately)",,,
wpu11920703,Drills and other mining machinery (except parts sold separately),,,
wpu11920704,Mineral processing & beneficiation machinery (except parts sold separately),,,
wpu119253,Parts and attachments for mining machinery and equipment (sold separately),,,
wpu11925303,Parts and attachments for mining machinery and equipment (sold separately),,,
wpu1194,Internal combustion engines,,,
wpu119401,"Gasoline engines (except aircraft, automobile, highway truck, bus & tank)",,,
wpu11940116,"Gasoline engines (except aircraft, automobile, highway truck, bus & tank)",,,
wpu119407,"Diesel, semidiesel, and dualfuel engines (except automotive)",,,
wpu11940725,"Diesel, semidiesel, and dualfuel engines (except automotive)",,,
wpu119408,"Diesel, semidiesel, and dualfuel engines for automobiles, trucks, and buses",,,
wpu11940811,"Diesel, semidiesel, and dualfuel engines for automobiles, trucks, and buses",,,
wpu119413,"Parts & accessories for internal combustion engines, ex. aircraft & gasoline automotive engines",,,
wpu11941301,"Parts & accessories for internal combustion engines, ex. aircraft & gasoline automotive engines",,,
wpu1195,Machine shop products,,,
wpu119505,Machine shop products,,,
wpu11950501,Machine shop job work and job order repairs,,,
wpu1197,Turbines and turbine generator sets,,,
wpu119701,Turbines and turbine generator sets (excluding parts),,,
wpu11970102,Turbine generator sets,,,
wpu11970103,"Steam, gas, and other turbines and turbine generators",,,
wpu1198,"Parts & accesories for turbines, turbine generators, and turbine generator sets",,,
wpu119801,"Parts & accesories for turbines, turbine generators, and turbine generator sets",,,
wpu11980101,"Parts & accesories for turbines, turbine generators, and turbine generator sets",,,
wpu12,Furniture and household durables,,,
wpu121,Household furniture,,,
wpu1211,Metal household furniture,,,
wpu121101,Metal household furniture,,,
wpu12110102,Metal household dining room and kitchen furniture,,,
wpu12110104,Other metal household furniture,,,
wpu121101041,"Metal household furniture, beds, nonupholstered",,,
wpu121101042,"Metal household furniture, other types, nonupholstered",,,
wpu1212,Wood household furniture (nonupholstered),,,
wpu121206,Wood household furniture (nonupholstered),,,
wpu12120602,Wood living room furniture (nonupholstered),,,
wpu12120603,"Wood dining room, outdoor, and readytoassemble furniture (nonupholstered)",,,
wpu12120605,"Wood bedroom furniture, including infants' and children's, (nonupholstered)",,,
wpu12120607,"Custom nonupholstered wood household furniture sold direct, excl. kitchen cabinets and vanities",,,
wpu1213,Upholstered household furniture,,,
wpu121301,Upholstered household furniture,,,
wpu12130123,"Dual purpose sleep furniture, incl. convertible sofa",,,
wpu12130141,Upholstered household furniture,,,
wpu121301411,"Upholstered  household davenports, sofas, loveseats, and settees",,,
wpu121301412,Upholstered household sectional sofa pieces,,,
wpu121301413,"Upholstered household rocking chairs, including swivel rockers",,,
wpu121301414,"Upholstered household reclining chairs, except custom",,,
wpu121301415,"Other upholstered household furniture, including custom",,,
wpu1214,Bedding,,,
wpu121401,Bedding,,,
wpu12140104,"Innerspring mattresses, excluding crib size",,,
wpu12140107,Mattress foundations,,,
wpu12140114,"Mattresses, other types, including crib, foam, waterbed mattresses and mattress inserts",,,
wpu12140122,"Sleep system ensembles and mattresses, excluding conventional waterbeds",,,
wpu12140134,Mattress and foundation sets,,,
wpu1215,"Metal porch, lawn, outdoor & casual furniture",,,
wpu121501,Porch and lawn furniture,,,
wpu12150112,"Metal porch, lawn, outdoor & casual furniture",,,
wpu1216,"Nonupholstered household furniture, except wood and metal",,,
wpu121601,"Nonupholstered household furniture, except wood and metal",,,
wpu12160101,"Nonupholstered household furniture, except wood and metal",,,
wpu122,Commercial furniture,,,
wpu1221,Wood office furniture and store fixtures,,,
wpu122101,Wood office furniture and store fixtures,,,
wpu12210112,"Wood office seating, including upholstered",,,
wpu12210113,Wood office desks and extensions,,,
wpu12210114,"Wood office files, storage units, and tables",,,
wpu12210116,"Wood office furniture, other types (incl. panel/desking systems)",,,
wpu12210161,"Fixtures for stores, banks and offices",,,
wpu122101611,"Custom architectural woodwork, millwork, and fixtures",,,
wpu122101612,"Wood lockers, partitions, and shelving (except custom)",,,
wpu122101613,"Wood bank, office, store, and related fixtures (except custom)",,,
wpu122101615,Wood furniture dimensions and nonwood furniture parts and frames,,,
wpu1222,Nonwood furniture and store fixtures,,,
wpu122202,"Nonwood commercial storage units, files, and tables",,,
wpu12220202,"Nonwood commercial storage units, files, and tables",,,
wpu122203,Nonwood commercial furniture,,,
wpu12220321,Nonwood commercial desks and extensions,,,
wpu12220325,Nonwood office seating,,,
wpu12220326,"Nonwood office furniture panel systems, and other nonwood office furniture",,,
wpu122204,Nonwood partitions and fixtures,,,
wpu12220405,"Shelving and lockers, except wood",,,
wpu12220405A1,"Commercial shelving, except wood",,,
wpu12220405A2,"Bookstacks and other shelving, except wood",,,
wpu12220407,"Storage racks and accessories, except wood",,,
wpu12220409,"Fixtures (bank, office, and store) except wood",,,
wpu12220411,"Other partitions, prefabricated, assembled and knockdown, except wood",,,
wpu1223,Public building furniture,,,
wpu122301,Public building furniture,,,
wpu12230101,"School furniture (except stone and concrete), excluding library furniture",,,
wpu12230102,"Public building and related furniture, excluding school & restaurant furniture",,,
wpu1224,"Commercial furniture and fixtures, n.e.c.",,,
wpu122401,"Commercial furniture and fixtures, n.e.c.",,,
wpu12240104,"Bar, bowling center, cafeteria, and restaurant furniture",,,
wpu12240108,"Other commercial and institutional furniture and fixtures, n.e.c.",,,
wpu123,Floor coverings,,,
wpu1231,Carpets and rugs,,,
wpu123101,Carpet and rugs,,,
wpu12310101,Carpet and rugs,,,
wpu123101013,"Carpets and rugs, tufted",,,
wpu1232,Resilient floor coverings,,,
wpu123201,Resilient floor coverings,,,
wpu12320170,Resilient floor coverings,,,
wpu124,Household appliances,,,
wpu1241,Major appliances,,,
wpu124101,Household cooking appliances,,,
wpu12410105,"Electric household ranges, ovens (including microwave), surface cooking units, and equipment",,,
wpu12410139,"Gas household ranges, ovens, surface cooking units and equipment",,,
wpu12410169,"Other household ranges and cooking equipment, including outdoor equipment",,,
wpu124102,Household laundry equipment and parts,,,
wpu12410220,Household laundry equipment and parts,,,
wpu124103,Household refrigeration equipment,,,
wpu12410329,"Household refrigerators, including refrigeratorfreezer combinations",,,
wpu12410337,"Food freezers, complete units, household",,,
wpu12410339,Parts and attachments for household refrigerators and freezers,,,
wpu124104,Other major household appliances including room airconditioners,,,
wpu12410445,Room airconditioners,,,
wpu12410452,"All other miscellaneous household appliances, including parts",,,
wpu1243,"Household vacuum cleaners, including parts and attachments",,,
wpu124301,Household vacuum cleaners and other floor care machines (including parts and attachments),,,
wpu12430114,Household vacuum cleaners and other floor care machines (including parts and attachments),,,
wpu1244,Electric housewares and fans,,,
wpu124403,"Parts and attachments for small electric household appliances, including fan parts",,,
wpu12440311,"Parts and attachments for small electric household appliances, including fan parts",,,
wpu124404,"Small electric household appliances, including fans",,,
wpu12440401,"Small electric household appliances, including fans",,,
wpu1245,"Portable residential lighting fixtures, including parts and accessories",,,
wpu124501,"Portable residential lighting fixtures, including parts and accessories",,,
wpu12450135,"Portable residential lighting fixtures, including parts and accessories",,,
wpu125,Home electronic equipment,,,
wpu1257,Speakers and commercial sound equipment,,,
wpu125707,Speakers and commercial sound equipment,,,
wpu12570708,Speakers and commercial sound equipment,,,
wpu1258,Other home electronic equipment,,,
wpu125803,"Other home electronic equipment, including television receivers and automotive A/V equipment",,,
wpu12580301,"All other consumer audio and video equipment, excluding TV receivers and automotive A/V equip.",,,
wpu126,Other household durable goods,,,
wpu1261,"Vitreous china, fine earthenware, and other pottery products",,,
wpu126101,"Vitreous china, porcelain, and earthenware table and kitchenware and other pottery products",,,
wpu12610104,"Vitreous china, porcelain, and earthenware (semivitreous) table and kitchenware",,,
wpu12610105,All other pottery products (including china decorated for the trade),,,
wpu1265,Mirrors (decorated and undecorated),,,
wpu126501,"Mirrors (decorated and undecorated), made from purchased glass",,,
wpu12650104,"Mirrors (decorated and undecorated), made from purchased glass",,,
wpu1266,Lawn/garden equipment,,,
wpu126605,"Parts and attachments for consumer lawn, garden, and snow equipment",,,
wpu12660503,"Parts and attachments for consumer lawn, garden, and snow equipment",,,
wpu126607,"Consumer lawn, garden, and snow equipment",,,
wpu12660701,"Consumer lawn, garden, and snow equipment",,,
wpu126607011,"Consumer riding lawn, garden, and snow equipment",,,
wpu126607012,"Consumer nonriding lawn, garden, and snow equipment",,,
wpu1267,"Cutlery, flatware (except precious), razors and razor blades",,,
wpu126701,"Cutlery, flatware (except precious), razors and razor blades",,,
wpu12670102,"Razor blades and razors, except electric",,,
wpu12670141,"Cutlery, scissors, shears, trimmers, and snips",,,
wpu1268,"Metal kitchen utensil, pots, and pans",,,
wpu126801,"Metal kitchen utensil, pots, and pans",,,
wpu12680101,"Stamped and spun kitchen utensils, aluminum",,,
wpu12680102,"Stamped and spun kitchen utensils, except aluminum",,,
wpu1269,"Window shades, blinds, and accessories",,,
wpu126901,"Window shades, blinds, and accessories",,,
wpu12690101,Window shades and window shade accessories and rollers,,,
wpu12690102,Venetian blinds,,,
wpu12690103,"Other shades and blinds, including curtain and drapery fixtures, poles, & rods",,,
wpu13,Nonmetallic mineral products,,,
wpu131,Glass,,,
wpu1311,Flat glass,,,
wpu131107,Specialty glass,,,
wpu13110703,Specialty glass,,,
wpu131107034,"Other glass products, made by flat glass producers",,,
wpu131108,"Flat glass (float, sheet, and plate process)",,,
wpu13110811,"Flat glass (float, sheet, and plate process)",,,
wpu1313,Other finished glassware,,,
wpu131301,Pressed and blown glassware,,,
wpu13130111,"Machinemade pressed & blown lighting, auto, & electronic glassware, made by glass producers",,,
wpu13130116,"Machinemade pressed & blown table, kitchen, art, & novelty glassware",,,
wpu131301161,"Machinemade pressed & blown table, kitchen, art, & novelty glassware, made by glass producers",,,
wpu131301162,"Machinemade pressed & blown table, kitchen, art & novelty glassware, made from purchased glass",,,
wpu13130117,All other machinemade pressed and blown glassware,,,
wpu131301171,"All other machinemade pressed and blown glassware, made by glass producers",,,
wpu131301172,"All other machinemade pressed and blown glassware, made from purchased glass",,,
wpu13130118,Handmade pressed and blown glassware,,,
wpu131301182,"Handmade pressed and blown glassware, made from purchased glass",,,
wpu132,Concrete ingredients and related products,,,
wpu1321,"Construction sand, gravel, and crushed stone",,,
wpu132101,"Construction sand, gravel and crushed stone",,,
wpu13210120,"Construction sand and gravel (run of pit/bank, washed, screened, etc)",,,
wpu132101201,"Construction sand and gravel, Northeast",,,
wpu132101202,"Construction sand and gravel, Midwest",,,
wpu132101203,"Construction sand and gravel, South",,,
wpu132101204,"Construction sand and gravel, West",,,
wpu13210121,Crushed and broken stone,,,
wpu132101212,Crushed and broken limestone,,,
wpu132101213,Crushed and broken granite,,,
wpu132101219,"Bituminous limestone, sandstone, & other crushed & broken stone",,,
wpu1322,"Cement, hydraulic",,,
wpu132201,"Cement, hydraulic",,,
wpu13220161,"Cement, hydraulic",,,
wpu133,Concrete products,,,
wpu1331,Concrete block and brick,,,
wpu133111,Structural concrete block,,,
wpu13311135,Structural concrete block,,,
wpu133111351,"Structural concrete block, lightweight units (weighing less than 105 lb/cubic ft.) (dry weight)",,,
wpu133111352,"Structural concrete block, mediumweight units (weighing 105  124 lb/cubic ft.) (dry weight)",,,
wpu133111353,"Structural concrete block, normalweight units (weighing 125 lb or more/cubic ft.) (dry weight)",,,
wpu133121,Decorative concrete block,,,
wpu13312101,"Decorative concrete block (including screen, split, slump, shadowal block, etc.)",,,
wpu133131,Concrete brick,,,
wpu13313101,Concrete brick,,,
wpu133141,Concrete pavers,,,
wpu13314101,"Concrete pavers (including grid, interlocking, etc.)",,,
wpu1332,Concrete pipe,,,
wpu133201,Concrete pipe,,,
wpu13320108,Concrete pipe,,,
wpu133201081,Concrete culvert pipe,,,
wpu133201082,Concrete storm sewer pipe,,,
wpu133201083,"Concrete pipe, except concrete culvert and storm sewer pipe",,,
wpu1333,Readymix concrete,,,
wpu133301,Readymix concrete,,,
wpu13330101,Readymix concrete,,,
wpu13330101A,Northeast region readymix concrete,,,
wpu13330101B,Midwest region readymix concrete,,,
wpu13330101C,South region readymix concrete,,,
wpu13330101D,West region readymix concrete,,,
wpu1334,Precast concrete products,,,
wpu133401,Precast concrete products,,,
wpu13340106,Precast concrete products,,,
wpu133401061,"Precast concrete slabs and tile, roof and floor units",,,
wpu133401062,Precast concrete architectural wall panels,,,
wpu133401063,"Burial vaults and boxes, precast concrete",,,
wpu133401064,"Precast concrete products (excl burial vaults and boxes, slabs and tile, and arch. wall panels)",,,
wpu1335,Prestressed concrete products,,,
wpu133501,Prestressed concrete products,,,
wpu13350107,Prestressed concrete products,,,
wpu133501071,Prestressed concrete bridge beams and solid and hollow cored slabs and panels,,,
wpu1335010711,Prestressed concrete bridge beams,,,
wpu1335010712,Prestressed concrete solid and hollow cored slabs and panels,,,
wpu133501072,Prestressed concrete products (excl bridge beams and solid and hollow cored slabs and panels),,,
wpu134,Clay construction products ex. refractories,,,
wpu1342,Brick and structural clay tile,,,
wpu134201,Building or common brick,,,
wpu13420101,Building or common brick,,,
wpu134202,"Glazed brick and other brick (paving, floor, and sewer)",,,
wpu13420201,"Glazed brick and other brick (paving, floor, and sewer)",,,
wpu1344,"Clay floor and wall tile, glazed and unglazed",,,
wpu134401,"Clay floor and wall tile, glazed and unglazed (including quarry tile and ceramic mosaic tile)",,,
wpu13440131,"Clay floor and wall tile, glazed and unglazed (including quarry tile and ceramic mosaic tile)",,,
wpu1345,"Structural clay products, n.e.c.",,,
wpu134501,"Structural clay products, n.e.c.",,,
wpu13450101,Vitrified clay sewer pipe and fittings,,,
wpu13450199,"All other structural clay products, excluding clay refractories",,,
wpu135,Refractories,,,
wpu1352,Clay refractories,,,
wpu135201,Clay refractories,,,
wpu13520181,Clay refractories,,,
wpu1353,Nonclay refractories,,,
wpu135301,Nonclay refractories (excluding deadburned magnesia),,,
wpu13530112,Nonclay refractories (excluding deadburned magnesia),,,
wpu136,Asphalt felts and coatings,,,
wpu1361,Prepared asphalt and tar roofing and siding products,,,
wpu136101,Prepared asphalt and tar roofing and siding products,,,
wpu13610131,Prepared asphalt and tar roofing and siding products,,,
wpu136101311,"Asphalt smoothsurfaced roll roofing and cap sheets, organic and fiberglass base",,,
wpu136101312,"Asphalt mineralsurfaced roll roofing and cap sheets, organic and fiberglass base",,,
wpu136101317,Other prepared asphalt and tar products for roofing and siding,,,
wpu1362,"Roofing asphalts, pitches, coatings, and cement",,,
wpu136201,"Roofing asphalts, pitches, coatings, and cement",,,
wpu13620121,"Roofing asphalts, pitches, coatings, and cement",,,
wpu137,Gypsum products,,,
wpu1371,Gypsum products,,,
wpu137101,Gypsum products,,,
wpu13710102,Gypsum building materials,,,
wpu13710116,Other gypsum products,,,
wpu138,Glass containers,,,
wpu1381,Glass containers,,,
wpu138101,Glass containers (including value of packaging),,,
wpu13810104,Glass containers (including value of packaging),,,
wpu139,Other nonmetallic minerals,,,
wpu1392,Insulation materials,,,
wpu139201,Mineral wool for thermal and acoustical envelope insulation,,,
wpu13920105,Mineral wool for thermal and acoustical envelope insulation,,,
wpu139202,"Mineral wool for industrial, equipment, and appliance insulation",,,
wpu13920201,"Mineral wool for industrial, equipment, and appliance insulation",,,
wpu1394,Paving mixtures and blocks,,,
wpu139401,Paving mixtures and blocks,,,
wpu13940113,Paving mixtures and blocks,,,
wpu13940113A,"Emulsified asphalt, including liquid additives",,,
wpu13940113B,"Other liquid asphalt and tar paving materials, including cutbacks",,,
wpu13940113C,Asphalt and tar paving mixtures (excluding liquid),,,
wpu1395,Cut stone and stone products,,,
wpu139501,Cut stone and stone products,,,
wpu13950111,"Dressed dimension granite (including gneiss, syenite, diorite, and cut granite)",,,
wpu13950121,"Dressed dimension limestone (including dolomite, travertine, calcareous, tufa, & cut limestone)",,,
wpu13950151,Dressed dimension marble and other stone,,,
wpu1398,"Gaskets, packing, and sealing devices",,,
wpu139801,Gaskets and gasketing material,,,
wpu13980111,Nonmetallic gaskets and gasketing,,,
wpu13980112,Metallic gaskets and machined seals,,,
wpu139802,Packing and sealing,,,
wpu13980211,Compression packing,,,
wpu13980212,Molded packing and sealing devices,,,
wpu13980214,Rotary oil seals,,,
wpu13980215,Axial mechanical face seals and parts,,,
wpu1399,"Nonmetallic minerals and products, n.e.c.",,,
wpu139902,Clay and stone mining and quarrying,,,
wpu13990209,Ground or treated minerals and earths,,,
wpu139902094,"Treated lightweight aggregate and crushed slag, minerals and earths",,,
wpu139902096,"Other minerals and earths, treated",,,
wpu13990211,Dimension stone mining and quarrying,,,
wpu13990214,"Clay, excluding kaolin and ball clay",,,
wpu13990214B,Common (miscellaneous) clay and shale,,,
wpu13990214C,Bentonite,,,
wpu13990214V,"Feldspar, fire clay, and fuller's earth",,,
wpu13990299,"All other nonmetallic minerals, including talc and gypsum",,,
wpu139903,All other nonmetallic mineral products,,,
wpu13990312,"Drymixed concrete materials (prepackaged sand, gravel, mortar, and cement premixes)",,,
wpu13990319,Other nonmetallic mineral products,,,
wpu14,Transportation equipment,,,
wpu141,Motor vehicles and equipment,,,
wpu1411,Motor vehicles,,,
wpu141101,Passenger cars and chassis,,,
wpu14110131,Passenger cars and chassis,,,
wpu141104,"Motorcycles, including threewheel motorbikes, motorscooters, mopeds, and parts",,,
wpu14110401,"Motorcycles, including threewheel motorbikes, motorscooters, mopeds, and parts",,,
wpu141105,"Trucks, truck tractors, & bus chassis 14,000 lb or less, incl. minivans & suvs",,,
wpu14110571,"Trucks, truck tractors, & bus chassis 14,000 lb or less, incl. minivans & suvs",,,
wpu141106,"Trucks, over 14,000 lbs GVW",,,
wpu14110684,"Trucks, over 14,000 lbs GVW",,,
wpu141106841,"Truck, truck tractors, and bus chassis (chassis of own manufacture) 14,001 to 33,000 lbs",,,
wpu141106842,"Truck, truck tractors, and buses chassis (chassis of own manufacturer) 33,001 lbs or more",,,
wpu141106843,"Buses, including military and firefighting vehicles (chassis of own manufacture)",,,
wpu1412,Motor vehicles parts,,,
wpu141205,Motor vehicles parts,,,
wpu14120501,"Gasoline engines and engine parts, excl. carburetors, pistons, and valves",,,
wpu141205011,"Gasoline engines and engine parts, new",,,
wpu14120502,Motor vehicle steering and suspension parts,,,
wpu14120503,Motor vehicle transmission and power train,,,
wpu141205031,"Motor vehicle drive train components, except wheels and brakes, new",,,
wpu1412050310,"Motor vehicle transmissions except auxiliary and parts, new",,,
wpu1412050313,"Parts for manual and automatic transmissions, new",,,
wpu1412050314,"Motor vehicle axles and axle parts, new",,,
wpu1412050315,"Other motor vehicle drive train components, except wheels and brakes, new",,,
wpu141205033,"Motor vehicle drive train components, rebuilt",,,
wpu14120504,Motor vehicle brake systems,,,
wpu141205041,"Motor vehicle brake parts and assemblies, new",,,
wpu141205041A,"Motor vehicle drum brake assemblies and parts, new",,,
wpu141205041B,"Other motor vehicle brake parts and assemblies, new",,,
wpu141205041C,"Motor vehicle disc brake assemblies and parts, new",,,
wpu14120505,Filters for internal combustion engines and motor vehicles,,,
wpu14120506,Exhaust systems,,,
wpu14120507,Motor vehicle wheels,,,
wpu14120508,Other motor vehicle parts,,,
wpu14120511,Vehicle seating and interior trim,,,
wpu141205111,Automobile trimmings,,,
wpu141205113,Seats for public conveyance and aircraft,,,
wpu141205115,Metal motor vehicle seat frames,,,
wpu14120512,Motor vehicle air conditioning systems and compressors,,,
wpu14120513,"Carburetors, pistons, piston rings, and valves",,,
wpu14120514,Motor vehicle electrical and electronic equipment,,,
wpu141205141,Vehicular lighting equipment,,,
wpu141205142,Other motor vehicle electrical and electronic equipment,,,
wpu1412051421,Ignition wiring harness and cable sets,,,
wpu1412051422,"Battery charging alternators, generators, and regulators",,,
wpu1412051423,Cranking motors (starters),,,
wpu1412051424,Parts for electrical and electronic engine equipment,,,
wpu1412051425,All other miscellaneous nonengine electrical and electronic equipment,,,
wpu1412051426,"All other miscellaneous complete engine electrical equipment, including spark plugs",,,
wpu1413,Truck and bus bodies,,,
wpu141301,Truck and bus bodies sold separately,,,
wpu14130121,"Bus bodies and truck cabs, sold separately",,,
wpu14130141,"Van bodies, sold separately",,,
wpu141301412,"Van bodies, separate cab, sold separately",,,
wpu1413015,"Other truck and vehicle bodies, sold separately",,,
wpu14130151,"Dump truck bodies, sold separately",,,
wpu14130152,"All other truck and vehicle bodies, sold separately",,,
wpu14130153,"Service truck bodies, sold separately",,,
wpu141302,Complete vehicles on purchased chassis,,,
wpu1413027,"Buses and firefighting vehicles, complete, produced on purchased chassis",,,
wpu14130275,"Buses and firefighting vehicles, complete, produced on purchased chassis",,,
wpu1413029,"Other trucks and vehicles, complete, produced on purchased chassis",,,
wpu14130294,"Other trucks and vehicles, complete, produced on purchased chassis, except upfitting trucks",,,
wpu14130299,"Upfitting trucks, complete, produced on purchased chassis",,,
wpu1414,Truck trailers,,,
wpu141406,Truck trailers,,,
wpu14140602,"Truck trailers and chassis, axle rating 10,000 lb or more",,,
wpu14140603,"Truck trailers and chassis, axle rating less than 10,000 lb",,,
wpu1415,"Motor homes, built on purchased chassis",,,
wpu141501,"Motor homes, built on purchased chassis",,,
wpu14150101,"Motor homes, built on purchased chassis",,,
wpu1416,Travel trailers and campers,,,
wpu141601,Travel trailers,,,
